Data,TableID,Year,TransactionType,AssetType,Series,Value
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,DepreciableBusinessRealProperty,Loss,-1456003.97
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Number,67.76031
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Sales,7106455.445479999
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Farmland,Number,4.4023900000000005
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Farmland,Sales,482967.43876
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Farmland,Basis,644514.47794
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Farmland,Loss,-161584.13
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Farmland,Number,8.998280000000001
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Farmland,Sales,1726211.7388199999
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherLand,Number,143.50495999999998
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherLand,Sales,3917572.72292
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherLand,Basis,5188301.03952
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherLand,Loss,-1270201.11
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,OtherLand,Number,82.67351
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,OtherLand,Sales,6234113.68249
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Residences,Number,10.98475
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Residences,Sales,526427.0807200001
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Residences,Basis,610113.48043
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Residences,Loss,-83684.33
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Residences,Number,12.69322
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Residences,Sales,2572126.3275
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherAssets,Number,357.65487
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherAssets,Sales,4681696.657930001
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherAssets,Basis,7759840.32854
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,OtherAssets,Loss,-3211821.91
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,OtherAssets,Number,368.14202
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,OtherAssets,Sales,7286614.6413
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Unidentifiable,Number,142.75341
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Unidentifiable,Sales,704189.00816
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Unidentifiable,Basis,1229537.7161700001
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,Unidentifiable,Loss,-1092184.92
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Unidentifiable,Number,177.43267
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,Unidentifiable,Sales,917701.69705
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,PassThroughGainsOrLosses,Number,1016.70178
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,PassThroughGainsOrLosses,Basis,na
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,PassThroughGainsOrLosses,Loss,-5584325.6411999995
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,PassThroughGainsOrLosses,Number,37.17646
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,PassThroughGainsOrLosses,Sales,na
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,CapitalGainDistributions,Number,0.0
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,CapitalGainDistributions,Sales,0.0
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,CapitalGainDistributions,Basis,0.0
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,LossTransactions,CapitalGainDistributions,Loss,0.0
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,CapitalGainDistributions,Number,0.0
SOIIndividual,Table5CIndividualIncomeTaxReturnsLongtermCapitalGainsAndLosses,1997,TransactionsWithNoGainOrLoss,CapitalGainDistributions,Sales,0.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Total,Number,142199.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Total,Sales,2321118595.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Total,Basis,2060695136.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Total,NetGain,432247017.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Total,Number,88932.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Total,Sales,1420753379.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Total,Basis,1028693652.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Total,Gain,584135732.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,CorporateStock,Number,75149.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,CorporateStock,Sales,1300427858.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,CorporateStock,Basis,1138469163.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,CorporateStock,NetGain,171046617.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,CorporateStock,Number,44536.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,CorporateStock,Sales,846511300.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,CorporateStock,Basis,597850664.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,CorporateStock,Gain,252193355.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,USGovernmentObligations,Number,1769.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,USGovernmentObligations,Sales,120418309.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,USGovernmentObligations,Basis,119414279.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,USGovernmentObligations,NetGain,833685.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,USGovernmentObligations,Number,733.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,USGovernmentObligations,Sales,50640921.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,USGovernmentObligations,Basis,49538774.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,USGovernmentObligations,Gain,1100534.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,StateAndLocalGovernmentObligations,Number,2990.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,StateAndLocalGovernmentObligations,Sales,97323548.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,StateAndLocalGovernmentObligations,Basis,96134048.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,StateAndLocalGovernmentObligations,NetGain,1176128.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,StateAndLocalGovernmentObligations,Number,1177.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,StateAndLocalGovernmentObligations,Sales,33303002.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,StateAndLocalGovernmentObligations,Basis,31231888.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,StateAndLocalGovernmentObligations,Gain,2081827.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherBondsNotesAndDebentures,Number,832.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherBondsNotesAndDebentures,Sales,34907068.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherBondsNotesAndDebentures,Basis,35014526.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,OtherBondsNotesAndDebentures,NetGain,-106911.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherBondsNotesAndDebentures,Number,248.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherBondsNotesAndDebentures,Sales,5845615.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherBondsNotesAndDebentures,Basis,4909338.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,OtherBondsNotesAndDebentures,Gain,938677.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PutAndCallOptions,Number,4668.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PutAndCallOptions,Sales,28940762.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PutAndCallOptions,Basis,29097524.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PutAndCallOptions,NetGain,8761.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Number,2606.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Sales,17095573.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Basis,9194077.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PutAndCallOptions,Gain,8059382.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Number,332.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Sales,5848382.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,Basis,6119163.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,FuturesContracts,NetGain,-229555.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Number,118.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Sales,5881197.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Basis,2363488.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,FuturesContracts,Gain,3565213.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Number,21616.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Sales,259590276.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,249707062.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,MutualFundsExceptTaxExemptBondFunds,NetGain,13165714.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Number,12807.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Sales,159561415.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Basis,140542814.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,MutualFundsExceptTaxExemptBondFunds,Gain,22272210.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Number,3051.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Sales,60678587.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,Basis,60720202.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,TaxExemptBondMutualFunds,NetGain,647381.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Number,1294.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Sales,25515792.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Basis,24562539.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,TaxExemptBondMutualFunds,Gain,1530955.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,1313.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Sales,54416822.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,42827243.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,PartnershipSCorporationAndEstateOrTrustInterests,NetGain,10728513.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Number,609.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Sales,40174370.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Basis,16011523.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,PartnershipSCorporationAndEstateOrTrustInterests,Gain,25156868.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Number,805.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Sales,2866898.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,Basis,1169167.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,AllTransactions,Livestock,NetGain,1265044.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Number,408.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Sales,2023082.0
SOIIndividual,Table1AIndividualIncomeTaxReturnsShorttermAndLongtermCapitalGainsAndLosses,1998,GainTransactions,Livestock,Basis,337761.0
